,Cage,Trt,Date,Date2,Hour,Behavior,n_prime,n,nadj,prop,Trt2,Behavioral.category
3347,925878,AFP,20200123,,05,"Mounted 
Huddle",0,8,8,53.33333333,Aged Females,Huddling
3348,925878,AFP,20200123,,20,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3349,925878,AFP,20200123,,21,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3350,925878,AFP,20200123,,22,"Mounted 
Huddle",0,2,2,13.33333333,Aged Females,Huddling
3351,925878,AFP,20200123,,23,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3352,925878,AFP,20200124,,00,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3353,925878,AFP,20200124,,01,"Mounted 
Huddle",0,2,2,13.33333333,Aged Females,Huddling
3354,925878,AFP,20200124,,02,"Mounted 
Huddle",0,3,3,20,Aged Females,Huddling
3355,925878,AFP,20200124,,03,"Mounted 
Huddle",0,2,2,13.33333333,Aged Females,Huddling
3356,925878,AFP,20200124,,04,"Mounted 
Huddle",0,1,1,6.666666667,Aged Females,Huddling
3357,925878,AFP,20200124,,05,"Mounted 
Huddle",0,4,4,26.66666667,Aged Females,Huddling
3358,925878,AFP,20200130,,20,"Mounted 
Huddle",0,5,5,33.33333333,Aged Females,Huddling
3359,925878,AFP,20200130,,21,"Mounted 
Huddle",0,6,6,40,Aged Females,Huddling
3360,925878,AFP,20200130,,22,"Mounted 
Huddle",0,2,2,13.33333333,Aged Females,Huddling
3361,925878,AFP,20200130,,23,"Mounted 
Huddle",0,15,15,100,Aged Females,Huddling
3362,925878,AFP,20200131,,00,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3363,925878,AFP,20200131,,01,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3364,925878,AFP,20200131,,02,"Mounted 
Huddle",0,5,5,33.33333333,Aged Females,Huddling
3365,925878,AFP,20200131,,03,"Mounted 
Huddle",0,8,8,53.33333333,Aged Females,Huddling
3366,925878,AFP,20200131,,04,"Mounted 
Huddle",0,12,12,80,Aged Females,Huddling
3367,925878,AFP,20200131,,05,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3368,925878,AFP,20200131,,20,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3369,925878,AFP,20200131,,21,"Mounted 
Huddle",0,1,1,6.666666667,Aged Females,Huddling
3370,925878,AFP,20200131,,22,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3371,925878,AFP,20200131,,23,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3372,925878,AFP,20200201,,00,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3373,925878,AFP,20200201,,01,"Mounted 
Huddle",0,2,2,13.33333333,Aged Females,Huddling
3374,925878,AFP,20200201,,02,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3375,925878,AFP,20200201,,03,"Mounted 
Huddle",0,2,2,13.33333333,Aged Females,Huddling
3376,925878,AFP,20200201,,04,"Mounted 
Huddle",0,13,13,86.66666667,Aged Females,Huddling
3377,925878,AFP,20200201,,05,"Mounted 
Huddle",0,7,7,46.66666667,Aged Females,Huddling
3378,925878,AFP,20200201,,20,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3379,925878,AFP,20200201,,21,"Mounted 
Huddle",0,1,1,6.666666667,Aged Females,Huddling
3380,925878,AFP,20200201,,22,"Mounted 
Huddle",0,3,3,20,Aged Females,Huddling
3381,925878,AFP,20200201,,23,"Mounted 
Huddle",0,13,13,86.66666667,Aged Females,Huddling
3382,925878,AFP,20200202,,00,"Mounted 
Huddle",0,2,2,13.33333333,Aged Females,Huddling
3383,925878,AFP,20200202,,01,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3384,925878,AFP,20200202,,02,"Mounted 
Huddle",0,2,2,13.33333333,Aged Females,Huddling
3385,925878,AFP,20200202,,03,"Mounted 
Huddle",0,1,1,6.666666667,Aged Females,Huddling
3386,925878,AFP,20200202,,04,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3387,925878,AFP,20200202,,05,"Mounted 
Huddle",0,9,9,60,Aged Females,Huddling
3388,925878,AFP,20200202,,20,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3389,925878,AFP,20200202,,21,"Mounted 
Huddle",0,8,8,53.33333333,Aged Females,Huddling
3390,925878,AFP,20200202,,22,"Mounted 
Huddle",0,15,15,100,Aged Females,Huddling
3391,925878,AFP,20200202,,23,"Mounted 
Huddle",0,4,4,26.66666667,Aged Females,Huddling
3392,925878,AFP,20200203,,00,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3393,925878,AFP,20200204,,20,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3394,925878,AFP,20200204,,21,"Mounted 
Huddle",0,8,8,53.33333333,Aged Females,Huddling
3395,925878,AFP,20200204,,22,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3396,925878,AFP,20200204,,23,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3397,925878,AFP,20200205,,00,"Mounted 
Huddle",0,7,7,46.66666667,Aged Females,Huddling
3398,925878,AFP,20200205,,01,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3399,925878,AFP,20200205,,02,"Mounted 
Huddle",0,2,2,13.33333333,Aged Females,Huddling
3400,925878,AFP,20200205,,03,"Mounted 
Huddle",0,4,4,26.66666667,Aged Females,Huddling
3401,925878,AFP,20200205,,04,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3402,925878,AFP,20200205,,05,"Mounted 
Huddle",0,6,6,40,Aged Females,Huddling
3403,925878,AFP,20200205,,20,"Mounted 
Huddle",0,4,4,26.66666667,Aged Females,Huddling
3404,925878,AFP,20200205,,21,"Mounted 
Huddle",0,15,15,100,Aged Females,Huddling
3405,925878,AFP,20200205,,22,"Mounted 
Huddle",0,11,11,73.33333333,Aged Females,Huddling
3406,925878,AFP,20200205,,23,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3407,925878,AFP,20200206,,00,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3408,925878,AFP,20200206,,01,"Mounted 
Huddle",0,12,12,80,Aged Females,Huddling
3409,925878,AFP,20200206,,02,"Mounted 
Huddle",0,8,8,53.33333333,Aged Females,Huddling
3410,925878,AFP,20200206,,03,"Mounted 
Huddle",0,8,8,53.33333333,Aged Females,Huddling
3411,925878,AFP,20200206,,04,"Mounted 
Huddle",0,4,4,26.66666667,Aged Females,Huddling
3412,925878,AFP,20200206,,05,"Mounted 
Huddle",0,7,7,46.66666667,Aged Females,Huddling
3413,925878,AFP,20200206,,20,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3414,925878,AFP,20200206,,21,"Mounted 
Huddle",0,15,15,100,Aged Females,Huddling
3415,925878,AFP,20200206,,22,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3416,925878,AFP,20200206,,23,"Mounted 
Huddle",0,6,6,40,Aged Females,Huddling
3417,925878,AFP,20200207,,00,"Mounted 
Huddle",0,14,14,93.33333333,Aged Females,Huddling
3418,925878,AFP,20200207,,01,"Mounted 
Huddle",0,5,5,33.33333333,Aged Females,Huddling
3419,925878,AFP,20200207,,02,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3420,925878,AFP,20200207,,03,"Mounted 
Huddle",0,2,2,13.33333333,Aged Females,Huddling
3421,925878,AFP,20200207,,04,"Mounted 
Huddle",0,10,10,66.66666667,Aged Females,Huddling
3422,925878,AFP,20200207,,05,"Mounted 
Huddle",0,13,13,86.66666667,Aged Females,Huddling
3423,927693,YMP,20190801,,00,"Mounted 
Huddle",0,13,13,86.66666667,Male Pairs,Huddling
3424,927693,YMP,20190801,,01,"Mounted 
Huddle",0,5,5,33.33333333,Male Pairs,Huddling
3425,927693,YMP,20190801,,02,"Mounted 
Huddle",0,1,1,6.666666667,Male Pairs,Huddling
3426,927693,YMP,20190801,,03,"Mounted 
Huddle",0,6,6,40,Male Pairs,Huddling
3427,927693,YMP,20190801,,04,"Mounted 
Huddle",0,6,6,40,Male Pairs,Huddling
3428,927693,YMP,20190801,,05,"Mounted 
Huddle",0,6,6,40,Male Pairs,Huddling
3429,927693,YMP,20190801,,20,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3430,927693,YMP,20190801,,21,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3431,927693,YMP,20190801,,22,"Mounted 
Huddle",0,2,2,13.33333333,Male Pairs,Huddling
3432,927693,YMP,20190801,,23,"Mounted 
Huddle",0,9,9,60,Male Pairs,Huddling
3433,927693,YMP,20190802,,00,"Mounted 
Huddle",0,3,3,20,Male Pairs,Huddling
3434,927693,YMP,20190802,,01,"Mounted 
Huddle",0,2,2,13.33333333,Male Pairs,Huddling
3435,927693,YMP,20190802,,02,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3436,927693,YMP,20190802,,03,"Mounted 
Huddle",0,2,2,13.33333333,Male Pairs,Huddling
3437,927693,YMP,20190802,,04,"Mounted 
Huddle",0,1,1,6.666666667,Male Pairs,Huddling
3438,927693,YMP,20190802,,05,"Mounted 
Huddle",0,4,4,26.66666667,Male Pairs,Huddling
3439,927693,YMP,20190806,,21,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3440,927693,YMP,20190806,,22,"Mounted 
Huddle",0,10,10,66.66666667,Male Pairs,Huddling
3441,927693,YMP,20190806,,23,"Mounted 
Huddle",0,9,9,60,Male Pairs,Huddling
3442,927693,YMP,20190807,,00,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3443,927693,YMP,20190807,,01,"Mounted 
Huddle",0,14,14,93.33333333,Male Pairs,Huddling
3444,927693,YMP,20190807,,02,"Mounted 
Huddle",0,4,4,26.66666667,Male Pairs,Huddling
3445,927693,YMP,20190807,,03,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3446,927693,YMP,20190807,,04,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3447,927693,YMP,20190807,,05,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3448,927693,YMP,20190807,,20,"Mounted 
Huddle",0,9,9,60,Male Pairs,Huddling
3449,927693,YMP,20190807,,21,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3450,927693,YMP,20190807,,22,"Mounted 
Huddle",0,6,6,40,Male Pairs,Huddling
3451,927693,YMP,20190807,,23,"Mounted 
Huddle",0,2,2,13.33333333,Male Pairs,Huddling
3452,927693,YMP,20190808,,00,"Mounted 
Huddle",0,11,11,73.33333333,Male Pairs,Huddling
3453,927693,YMP,20190808,,01,"Mounted 
Huddle",0,14,14,93.33333333,Male Pairs,Huddling
3454,927693,YMP,20190808,,02,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3455,927693,YMP,20190808,,03,"Mounted 
Huddle",0,11,11,73.33333333,Male Pairs,Huddling
3456,927693,YMP,20190808,,04,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3457,927693,YMP,20190808,,05,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3458,927693,YMP,20190808,,20,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3459,927693,YMP,20190808,,21,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3460,927693,YMP,20190808,,22,"Mounted 
Huddle",0,4,4,26.66666667,Male Pairs,Huddling
3461,927693,YMP,20190808,,23,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3462,927693,YMP,20190809,,00,"Mounted 
Huddle",0,4,4,26.66666667,Male Pairs,Huddling
3463,927693,YMP,20190809,,01,"Mounted 
Huddle",0,3,3,20,Male Pairs,Huddling
3464,927693,YMP,20190809,,02,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3465,927693,YMP,20190809,,03,"Mounted 
Huddle",0,0,0,0,Male Pairs,Huddling
3466,927693,YMP,20190809,,04,"Mounted 
Huddle",0,2,2,13.33333333,Male Pairs,Huddling
3467,927693,YMP,20190809,,05,"Mounted 
Huddle",0,1,1,6.666666667,Male Pairs,Huddling
3468,957162,YFP,20190731,,00,"Mounted 
Huddle",0,13,13,86.66666667,Female Pairs,Huddling
3469,957162,YFP,20190731,,01,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3470,957162,YFP,20190731,,02,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3471,957162,YFP,20190731,,03,"Mounted 
Huddle",0,4,4,26.66666667,Female Pairs,Huddling
3472,957162,YFP,20190731,,04,"Mounted 
Huddle",0,2,2,13.33333333,Female Pairs,Huddling
3473,957162,YFP,20190731,,05,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3474,957162,YFP,20190731,,20,"Mounted 
Huddle",0,1,1,6.666666667,Female Pairs,Huddling
3475,957162,YFP,20190731,,21,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3476,957162,YFP,20190731,,22,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3477,957162,YFP,20190731,,23,"Mounted 
Huddle",0,2,2,13.33333333,Female Pairs,Huddling
3478,957162,YFP,20190801,,00,"Mounted 
Huddle",0,13,13,86.66666667,Female Pairs,Huddling
3479,957162,YFP,20190801,,01,"Mounted 
Huddle",0,1,1,6.666666667,Female Pairs,Huddling
3480,957162,YFP,20190801,,02,"Mounted 
Huddle",0,5,5,33.33333333,Female Pairs,Huddling
3481,957162,YFP,20190801,,03,"Mounted 
Huddle",0,4,4,26.66666667,Female Pairs,Huddling
3482,957162,YFP,20190801,,04,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3483,957162,YFP,20190801,,05,"Mounted 
Huddle",0,6,6,40,Female Pairs,Huddling
3484,957162,YFP,20190801,,20,"Mounted 
Huddle",0,1,1,6.666666667,Female Pairs,Huddling
3485,957162,YFP,20190801,,21,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3486,957162,YFP,20190801,,22,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3487,957162,YFP,20190801,,23,"Mounted 
Huddle",0,6,6,40,Female Pairs,Huddling
3488,957162,YFP,20190802,,00,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3489,957162,YFP,20190802,,01,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3490,957162,YFP,20190802,,03,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3491,957162,YFP,20190802,,04,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3492,957162,YFP,20190802,,05,"Mounted 
Huddle",0,2,2,13.33333333,Female Pairs,Huddling
3493,957162,YFP,20190806,,21,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3494,957162,YFP,20190806,,22,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3495,957162,YFP,20190806,,23,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3496,957162,YFP,20190807,,00,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3497,957162,YFP,20190807,,01,"Mounted 
Huddle",0,6,6,40,Female Pairs,Huddling
3498,957162,YFP,20190807,,02,"Mounted 
Huddle",0,6,6,40,Female Pairs,Huddling
3499,957162,YFP,20190807,,03,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3500,957162,YFP,20190807,,04,"Mounted 
Huddle",0,4,4,26.66666667,Female Pairs,Huddling
3501,957162,YFP,20190807,,05,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3502,957162,YFP,20190807,,20,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3503,957162,YFP,20190807,,21,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3504,957162,YFP,20190807,,22,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3505,957162,YFP,20190807,,23,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3506,957162,YFP,20190808,,00,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3507,957162,YFP,20190808,,01,"Mounted 
Huddle",0,15,15,100,Female Pairs,Huddling
3508,957162,YFP,20190808,,02,"Mounted 
Huddle",0,14,14,93.33333333,Female Pairs,Huddling
3509,957162,YFP,20190808,,03,"Mounted 
Huddle",0,7,7,46.66666667,Female Pairs,Huddling
3510,957162,YFP,20190808,,04,"Mounted 
Huddle",0,6,6,40,Female Pairs,Huddling
3511,957162,YFP,20190808,,05,"Mounted 
Huddle",0,4,4,26.66666667,Female Pairs,Huddling
3512,957162,YFP,20190808,,20,"Mounted 
Huddle",0,8,8,53.33333333,Female Pairs,Huddling
3513,957162,YFP,20190808,,21,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3514,957162,YFP,20190808,,22,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3515,957162,YFP,20190808,,23,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3516,957162,YFP,20190809,,00,"Mounted 
Huddle",0,15,15,100,Female Pairs,Huddling
3517,957162,YFP,20190809,,01,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3518,957162,YFP,20190809,,02,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3519,957162,YFP,20190809,,03,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3520,957162,YFP,20190809,,04,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3521,957162,YFP,20190809,,05,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3522,957162,YFP,20190815,,20,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3523,957162,YFP,20190815,,21,"Mounted 
Huddle",0,1,1,6.666666667,Female Pairs,Huddling
3524,957162,YFP,20190815,,22,"Mounted 
Huddle",0,15,15,100,Female Pairs,Huddling
3525,957162,YFP,20190815,,23,"Mounted 
Huddle",0,9,9,60,Female Pairs,Huddling
3526,957162,YFP,20190816,,00,"Mounted 
Huddle",0,7,7,46.66666667,Female Pairs,Huddling
3527,957162,YFP,20190816,,01,"Mounted 
Huddle",0,13,13,86.66666667,Female Pairs,Huddling
3528,957162,YFP,20190816,,02,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3529,957162,YFP,20190816,,03,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3530,957162,YFP,20190816,,04,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3531,957162,YFP,20190816,,05,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3532,957162,YFP,20190816,,20,"Mounted 
Huddle",0,15,15,100,Female Pairs,Huddling
3533,957162,YFP,20190816,,21,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3534,957162,YFP,20190816,,22,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3535,957162,YFP,20190816,,23,"Mounted 
Huddle",0,2,2,13.33333333,Female Pairs,Huddling
3536,957162,YFP,20190817,,00,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3537,957162,YFP,20190817,,01,"Mounted 
Huddle",0,6,6,40,Female Pairs,Huddling
3538,957162,YFP,20190817,,02,"Mounted 
Huddle",0,5,5,33.33333333,Female Pairs,Huddling
3539,957162,YFP,20190817,,03,"Mounted 
Huddle",0,2,2,13.33333333,Female Pairs,Huddling
3540,957162,YFP,20190817,,04,"Mounted 
Huddle",0,15,15,100,Female Pairs,Huddling
3541,957162,YFP,20190817,,05,"Mounted 
Huddle",0,1,1,6.666666667,Female Pairs,Huddling
3542,957162,YFP,20190817,,20,"Mounted 
Huddle",0,12,12,80,Female Pairs,Huddling
3543,957162,YFP,20190817,,21,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3544,957162,YFP,20190817,,22,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3545,957162,YFP,20190817,,23,"Mounted 
Huddle",0,2,2,13.33333333,Female Pairs,Huddling
3546,957162,YFP,20190818,,00,"Mounted 
Huddle",0,2,2,13.33333333,Female Pairs,Huddling
3547,957162,YFP,20190818,,01,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3548,957162,YFP,20190818,,02,"Mounted 
Huddle",0,7,7,46.66666667,Female Pairs,Huddling
3549,957162,YFP,20190818,,03,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3550,957162,YFP,20190818,,04,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3551,957162,YFP,20190818,,05,"Mounted 
Huddle",0,1,1,6.666666667,Female Pairs,Huddling
3552,957162,YFP,20190818,,20,"Mounted 
Huddle",0,9,9,60,Female Pairs,Huddling
3553,957162,YFP,20190818,,21,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3554,957162,YFP,20190818,,22,"Mounted 
Huddle",0,3,3,20,Female Pairs,Huddling
3555,957162,YFP,20190818,,23,"Mounted 
Huddle",0,1,1,6.666666667,Female Pairs,Huddling
3556,957162,YFP,20190819,,00,"Mounted 
Huddle",0,15,15,100,Female Pairs,Huddling
3557,957162,YFP,20190819,,01,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3558,957162,YFP,20190819,,02,"Mounted 
Huddle",0,2,2,13.33333333,Female Pairs,Huddling
3559,957162,YFP,20190819,,03,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3560,957162,YFP,20190819,,04,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3561,957162,YFP,20190819,,05,"Mounted 
Huddle",0,0,0,0,Female Pairs,Huddling
3562,990342,AFP,20200121,,20,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3563,990342,AFP,20200121,,21,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3564,990342,AFP,20200121,,22,"Mounted 
Huddle",0,6,6,40,Aged Females,Huddling
3565,990342,AFP,20200121,,23,"Mounted 
Huddle",0,12,12,80,Aged Females,Huddling
3566,990342,AFP,20200122,,00,"Mounted 
Huddle",0,15,15,100,Aged Females,Huddling
3567,990342,AFP,20200122,,01,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3568,990342,AFP,20200122,,02,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3569,990342,AFP,20200122,,03,"Mounted 
Huddle",0,15,15,100,Aged Females,Huddling
3570,990342,AFP,20200122,,04,"Mounted 
Huddle",0,12,12,80,Aged Females,Huddling
3571,990342,AFP,20200122,,05,"Mounted 
Huddle",0,12,12,80,Aged Females,Huddling
3572,990342,AFP,20200122,,20,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3573,990342,AFP,20200122,,21,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3574,990342,AFP,20200122,,22,"Mounted 
Huddle",0,8,8,53.33333333,Aged Females,Huddling
3575,990342,AFP,20200122,,23,"Mounted 
Huddle",0,14,14,93.33333333,Aged Females,Huddling
3576,990342,AFP,20200123,,00,"Mounted 
Huddle",0,6,6,40,Aged Females,Huddling
3577,990342,AFP,20200123,,01,"Mounted 
Huddle",0,3,3,20,Aged Females,Huddling
3578,990342,AFP,20200123,,02,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3579,990342,AFP,20200123,,03,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3580,990342,AFP,20200123,,04,"Mounted 
Huddle",0,5,5,33.33333333,Aged Females,Huddling
3581,990342,AFP,20200123,,05,"Mounted 
Huddle",0,5,5,33.33333333,Aged Females,Huddling
3582,990342,AFP,20200123,,20,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3583,990342,AFP,20200123,,21,"Mounted 
Huddle",0,3,3,20,Aged Females,Huddling
3584,990342,AFP,20200123,,22,"Mounted 
Huddle",0,11,11,73.33333333,Aged Females,Huddling
3585,990342,AFP,20200123,,23,"Mounted 
Huddle",0,4,4,26.66666667,Aged Females,Huddling
3586,990342,AFP,20200124,,00,"Mounted 
Huddle",0,6,6,40,Aged Females,Huddling
3587,990342,AFP,20200124,,01,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3588,990342,AFP,20200124,,02,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3589,990342,AFP,20200124,,03,"Mounted 
Huddle",0,9,9,60,Aged Females,Huddling
3590,990342,AFP,20200124,,04,"Mounted 
Huddle",0,13,13,86.66666667,Aged Females,Huddling
3591,990342,AFP,20200124,,05,"Mounted 
Huddle",0,11,11,73.33333333,Aged Females,Huddling
3592,990342,AFP,20200130,,20,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3593,990342,AFP,20200130,,21,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3594,990342,AFP,20200130,,22,"Mounted 
Huddle",0,1,1,6.666666667,Aged Females,Huddling
3595,990342,AFP,20200130,,23,"Mounted 
Huddle",0,2,2,13.33333333,Aged Females,Huddling
3596,990342,AFP,20200131,,00,"Mounted 
Huddle",0,6,6,40,Aged Females,Huddling
3597,990342,AFP,20200131,,01,"Mounted 
Huddle",0,12,12,80,Aged Females,Huddling
3598,990342,AFP,20200131,,02,"Mounted 
Huddle",0,1,1,6.666666667,Aged Females,Huddling
3599,990342,AFP,20200131,,03,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3600,990342,AFP,20200131,,04,"Mounted 
Huddle",0,10,10,66.66666667,Aged Females,Huddling
3601,990342,AFP,20200131,,05,"Mounted 
Huddle",0,14,14,93.33333333,Aged Females,Huddling
3602,990342,AFP,20200131,,20,"Mounted 
Huddle",0,5,5,33.33333333,Aged Females,Huddling
3603,990342,AFP,20200131,,21,"Mounted 
Huddle",0,4,4,26.66666667,Aged Females,Huddling
3604,990342,AFP,20200131,,22,"Mounted 
Huddle",0,12,12,80,Aged Females,Huddling
3605,990342,AFP,20200131,,23,"Mounted 
Huddle",0,6,6,40,Aged Females,Huddling
3606,990342,AFP,20200201,,00,"Mounted 
Huddle",0,9,9,60,Aged Females,Huddling
3607,990342,AFP,20200201,,01,"Mounted 
Huddle",0,9,9,60,Aged Females,Huddling
3608,990342,AFP,20200201,,02,"Mounted 
Huddle",0,12,12,80,Aged Females,Huddling
3609,990342,AFP,20200201,,03,"Mounted 
Huddle",0,8,8,53.33333333,Aged Females,Huddling
3610,990342,AFP,20200201,,04,"Mounted 
Huddle",0,6,6,40,Aged Females,Huddling
3611,990342,AFP,20200201,,05,"Mounted 
Huddle",0,12,12,80,Aged Females,Huddling
3612,990342,AFP,20200201,,20,"Mounted 
Huddle",0,6,6,40,Aged Females,Huddling
3613,990342,AFP,20200201,,21,"Mounted 
Huddle",0,15,15,100,Aged Females,Huddling
3614,990342,AFP,20200201,,22,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3615,990342,AFP,20200201,,23,"Mounted 
Huddle",0,15,15,100,Aged Females,Huddling
3616,990342,AFP,20200202,,00,"Mounted 
Huddle",0,14,14,93.33333333,Aged Females,Huddling
3617,990342,AFP,20200202,,01,"Mounted 
Huddle",0,6,6,40,Aged Females,Huddling
3618,990342,AFP,20200202,,02,"Mounted 
Huddle",0,13,13,86.66666667,Aged Females,Huddling
3619,990342,AFP,20200202,,03,"Mounted 
Huddle",0,8,8,53.33333333,Aged Females,Huddling
3620,990342,AFP,20200202,,04,"Mounted 
Huddle",0,13,13,86.66666667,Aged Females,Huddling
3621,990342,AFP,20200202,,05,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3622,990342,AFP,20200202,,20,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3623,990342,AFP,20200202,,21,"Mounted 
Huddle",0,0,0,0,Aged Females,Huddling
3624,990342,AFP,20200202,,22,"Mounted 
Huddle",0,14,14,93.33333333,Aged Females,Huddling
